Company,Job,Salary,Location,Year
VBP ENTERPRISE INC,ARTIFICIAL INTELLIGENCE ENGINEER,76000.0,"DENVER, CO",2017
CLOUDMINDS TECHNOLOGY INC,ARTIFICIAL INTELLIGENCE ENGINEER,100000.0,"SANTA CLARA, CA",2017
CLOUDMINDS TECHNOLOGY INC,ARTIFICIAL INTELLIGENCE ENGINEER,130000.0,"SANTA CLARA, CA",2017
INTERACTIONS LLC,ARTIFICIAL INTELLIGENCE ENGINEER - DIALOG,115000.0,"NEW YORK, NY",2017
GENERAL MOTORS COMPANY,ARTIFICIAL INTELLIGENCE MACHINE LEARNING RESEARCHER,95004.0,"WARREN, MI",2017
FUNCOM INC,ARTIFICIAL INTELLIGENCE SCRIPTER,74100.0,"DURHAM, NC",2017
MSX AMERICAS INC,ARTIFICIAL INTELLIGENCE SOFTWARE ENGINEER,98180.0,"SANTA CLARA, CA",2017
VISTEON CORPORATION,ARTIFICIAL INTELLIGENCE SOFTWARE ENGINEER,90000.0,"SANTA CLARA, MI",2017
VISTEON CORPORATION,ARTIFICIAL INTELLIGENCE SOFTWARE ENGINEER,90000.0,"SANTA CLARA, CA",2017
CYANOGEN INC,AI &amp; MACHINE LEARNING SCIENTIST,155000.0,"PALO ALTO, CA",2017
PROJECT CORE INC,AI ENGINEER,57491.0,"NEW YORK, NY",2017
BUILDER BOX LLC,AI ENGINEER,95000.0,"SEATTLE, WA",2017
INTERACTIONS LLC,AI ENGINEER,100000.0,"ANN ARBOR, MI",2017
BONSAI AI INC,AI ENGINEER,130000.0,"BERKELEY, CA",2017
BONSAI AI INC,AI ENGINEER,135000.0,"BERKELEY, CA",2017
BONSAI AI INC,AI ENGINEER,145000.0,"BERKELEY, CA",2017
BAIDU USA LLC,AI PLATFORM RESEARCH ENGINEER,180000.0,"SUNNYVALE, CA",2017
SONY INTERACTIVE ENTERTAINMENT AMERICA LLC,AI PROGRAMMER,113500.0,"SAN DIEGO, CA",2017
GYRFALCON TECHNOLOGY INC,AI RESEARCH ENGINEER,130000.0,"MILPITAS, CA",2017
CITADEL LLC,AI RESEARCHER,125000.0,"SEATTLE, WA",2017
AINGEL CORP,AI SOFTWARE ENGINEER,146000.0,"SAN JOSE, CA",2017
