Company,Job,Salary,Location,Year
ADMIT HUB LLC,ARTIFICIAL INTELLIGENCE CHATBOT ENGINEER,90000.0,"BOSTON, MA",2016
ZVELO INC,ARTIFICIAL INTELLIGENCE ENGINEER,80000.0,"GREENWOOD VILLAGE, CO",2016
SCHLUMBERGER TECHNOLOGY CORPORATION,ARTIFICIAL INTELLIGENCE ENGINEER,108290.0,"KATY, TX",2016
CORTICA-US INC,ARTIFICIAL INTELLIGENCE RESEARCHER,74044.0,"NEW YORK, NY",2016
INTELLIPRO GROUP INC,ARTIFICIAL INTELLIGENCE VR SOFTWARE ENGINEER,99000.0,"SANTA CLARA, CA",2016
WEATHERFORD INTERNATIONAL LLC,ARTIFICIAL LIFT OPTIMIZATION ANALYST,80000.0,"KATY, TX",2016
VALIANTICA INC,AI &amp; ROBOTICS ENGINEER,84968.0,"SAN JOSE, CA",2016
VALIANTICA INC,AI &amp; ROBOTICS ENGINEER,84968.0,"SAN JOSE, CA",2016
VALIANTICA INC,AI &amp; ROBOTICS ENGINEER,84968.0,"SAN JOSE, CA",2016
GEARBOX SOFTWARE LLC,AI ARTIFICIAL INTELLIGENCE PROGRAMMER,65000.0,"FRISCO, TX",2016
ASTUTE INC,AI SOFTWARE ENGINEER II,70000.0,"ALBEQUERQUE, NM",2016
JSI RESEARCH &amp; TRAINING INSTITUTE INC,AIDSFREE DEPUTY DIRECTOR-TECHNICAL,120000.0,"ARLINGTON, VA",2016
GDF SUEZ ENERGY NORTH AMERICA INC,AIFA ADVISOR,102000.0,"HOUSTON, TX",2016
BLOOMBERG LP,AIM ACCOUNT MANAGER,128000.0,"SAN FRANCISCO, CA",2016
ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA,AIM ASSOCIATE - HEDGING,79001.0,"MINNEAPOLIS, MN",2016
MAINFREIGHT INC,AIR &amp; OCEAN LOGISTICS OPERATIONS,54413.0,"CARSON, CA",2016
NIPPON EXPRESS USA INC,AIR EXPORT SUPERVISOR,65000.0,"SOMERVILLE, MA",2016
